ride_id,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
21026,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4757,3,1976,Male,29,4/2/2011
21027,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,1565,3,1980,Male,29,4/3/2011
21028,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,5120,1,1985,Male,26,4/4/2011
21029,6 minutes,22,Howard St at Beale St,49,S Park St at 3rd St,1468,2,1991,Male,27,4/5/2011
21030,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5577,3,1978,Male,29,4/6/2011
21031,11 minutes,81,Berry St at 4th St,109,17th St at Valencia St,5223,2,1985,Female,27,4/7/2011
21032,9 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,5524,2,1995,Female,27,4/8/2011
21033,6 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,3164,1,1974,Male,26,4/9/2011
21034,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),2434,2,1966,Male,27,4/10/2011
21035,12 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),1896,3,1958,Female,29,4/11/2011
21036,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),78,Folsom St at 9th St,2873,1,1990,Female,26,4/12/2011
21037,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),112,Harrison St at 17th St,3707,1,1974,Male,26,4/13/2011
21038,21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),123,Folsom St at 19th St,3111,3,1965,Male,29,4/14/2011
21039,8 minutes,22,Howard St at Beale St,9,Broadway at Battery St,4438,3,1959,Male,29,4/15/2011
21040,6 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,2389,3,1990,Male,29,4/16/2011
21041,11 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,2206,2,1969,Male,27,4/17/2011
21042,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),406,3,1988,Male,29,4/18/2011
21043,5 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,4796,3,1972,Male,29,4/19/2011
21044,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,2950,2,1979,Male,27,4/20/2011
21045,6 minutes,22,Howard St at Beale St,349,Howard St at Mary St,5505,2,1958,Male,27,4/21/2011
21046,10 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4611,1,1986,Male,26,4/22/2011
21047,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,1500,3,1977,Male,29,4/23/2011
21048,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,845,2,1976,Male,27,4/24/2011
21049,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),24,Spear St at Folsom St,1552,2,1986,Male,27,4/25/2011
21050,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,3671,3,1995,Male,29,4/26/2011
21051,10 minutes,81,Berry St at 4th St,13,Commercial St at Montgomery St,4965,1,1973,Male,26,4/27/2011
21052,9 minutes,3,Powell St BART Station (Market St at 4th St),59,S Van Ness Ave at Market St,4977,3,1979,Female,29,4/28/2011
21053,16 minutes,16,Steuart St at Market St,81,Berry St at 4th St,1683,1,1978,Female,26,4/29/2011
21054,8 minutes,81,Berry St at 4th St,22,Howard St at Beale St,253,1,1969,Male,26,4/30/2011
21055,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),1156,1,1991,Male,26,5/1/2011
21056,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,1639,2,1986,Female,27,5/2/2011
21057,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,2766,3,1982,Male,29,5/3/2011
21058,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,2567,2,1989,Male,27,5/4/2011
21059,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,1436,2,1986,Male,27,5/5/2011
21060,1 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,5260,2,1988,Male,27,5/6/2011
21061,15 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,3444,2,1974,Male,27,5/7/2011
21062,3 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5133,3,1974,Male,29,5/8/2011
21063,10 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2522,2,1988,Female,27,5/9/2011
21064,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5424,3,1991,Male,29,5/10/2011
21065,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,1900,2,1991,Male,27,5/11/2011
21066,14 minutes,16,Steuart St at Market St,343,Bryant St at 2nd St,1516,2,1981,Male,27,5/12/2011
21067,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,5000,3,1985,Male,29,5/13/2011
21068,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5319,1,1995,Female,26,5/14/2011
21069,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,707,2,1988,Male,27,5/15/2011
21070,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,5538,2,1975,Female,27,5/16/2011
21071,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,572,2,1983,Male,27,5/17/2011
21072,13 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,2582,2,1994,Male,27,5/18/2011
21073,11 minutes,81,Berry St at 4th St,78,Folsom St at 9th St,5523,2,1994,Female,27,5/19/2011
21074,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,4741,2,1973,Male,27,5/20/2011
21075,4 minutes,81,Berry St at 4th St,90,Townsend St at 7th St,1100,2,1980,Male,27,5/21/2011
21076,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,282,1,1981,Female,26,5/22/2011
21077,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,1839,2,1972,Male,27,5/23/2011
21078,7 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5260,3,1982,Male,29,5/24/2011
21079,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,1836,1,1991,Male,26,5/25/2011
21080,11 minutes,81,Berry St at 4th St,22,Howard St at Beale St,590,3,1978,Male,29,5/26/2011
21081,1 minutes,22,Howard St at Beale St,25,Howard St at 2nd St,5136,2,1974,Male,27,5/27/2011
21082,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,624,2,1991,Male,27,5/28/2011
21083,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),4,Cyril Magnin St at Ellis St,3139,3,1975,Male,29,5/29/2011
21084,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),33,Golden Gate Ave at Hyde St,193,2,1963,Male,27,5/30/2011
21085,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,5335,3,1989,Male,29,5/31/2011
21086,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),112,Harrison St at 17th St,4948,3,1982,Male,29,6/1/2011
21087,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4938,2,1979,Male,27,6/2/2011
21088,7 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4438,1,1988,Male,26,6/3/2011
21089,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),102,Irwin St at 8th St,1857,3,1986,Male,29,6/4/2011
21090,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),63,3,1983,Male,29,6/5/2011
21091,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5506,2,1996,Female,27,6/6/2011
21092,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,3744,2,1988,Female,27,6/7/2011
21093,7 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,901,3,1958,Male,29,6/8/2011
21094,7 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4796,2,1987,Male,27,6/9/2011
21095,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,1498,2,1988,Female,27,6/10/2011
21096,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),5541,2,1989,Female,27,6/11/2011
21097,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),66,3rd St at Townsend St,1936,1,1978,Male,26,6/12/2011
21098,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,5460,1,1964,Male,26,6/13/2011
21099,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,1755,2,1968,Male,27,6/14/2011
21100,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,1712,2,1990,Male,27,6/15/2011
21101,9 minutes,81,Berry St at 4th St,25,Howard St at 2nd St,4824,3,1991,Male,29,6/16/2011
21102,6 minutes,22,Howard St at Beale St,13,Commercial St at Montgomery St,3129,2,1982,Male,27,6/17/2011
21103,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,5354,2,1990,Male,27,6/18/2011
21104,20 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,5188,2,1985,Female,27,6/19/2011
21105,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,3144,3,1981,Male,29,6/20/2011
21106,6 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,47,2,1979,Male,27,6/21/2011
21107,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,1475,2,1989,Female,27,6/22/2011
21108,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,3009,1,1987,Female,26,6/23/2011
21109,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,5469,1,1990,Female,26,6/24/2011
21110,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5136,2,1995,Male,27,6/25/2011
21111,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),60,8th St at Ringold St,5349,2,1973,Male,27,6/26/2011
21112,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5182,2,1994,Female,27,6/27/2011
21113,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,242,2,1973,Male,27,6/28/2011
21114,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,1596,3,1963,Male,29,6/29/2011
21115,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5319,1,1973,Female,26,6/30/2011
21116,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5041,3,1992,Male,29,7/1/2011
21117,9 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,4658,2,1979,Female,27,7/2/2011
21118,2 minutes,22,Howard St at Beale St,24,Spear St at Folsom St,3004,1,1977,Male,26,7/3/2011
21119,5 minutes,5,Powell St BART Station (Market St at 5th St),33,Golden Gate Ave at Hyde St,4939,2,1993,Female,27,7/4/2011
21120,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5268,2,1969,Male,27,7/5/2011
21121,4 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,4837,3,1994,Female,29,7/6/2011
21122,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),5274,2,1961,Male,27,7/7/2011
21123,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,457,1,1995,Male,26,7/8/2011
21124,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,4963,3,1990,Male,29,7/9/2011
21125,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),17,Embarcadero BART Station (Beale St at Market St),2187,1,1974,Female,26,7/10/2011
21126,7 minutes,16,Steuart St at Market St,8,The Embarcadero at Vallejo St,5487,1,1984,Female,26,7/11/2011
21127,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4843,2,1984,Female,27,7/12/2011
21128,8 minutes,16,Steuart St at Market St,343,Bryant St at 2nd St,5315,2,1982,Male,27,7/13/2011
21129,923 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),368,Myrtle St at Polk St,5137,2,1992,Male,27,7/14/2011
21130,7 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,2100,1,1967,Male,26,7/15/2011
21131,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5277,1,1973,Male,26,7/16/2011
21132,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),349,Howard St at Mary St,4760,2,1972,Male,27,7/17/2011
21133,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5223,1,1996,Female,26,7/18/2011
21134,15 minutes,22,Howard St at Beale St,89,Division St at Potrero Ave,3325,1,1977,Male,26,7/19/2011
21135,10 minutes,81,Berry St at 4th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5193,2,1985,Female,27,7/20/2011
21136,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,4976,2,1988,Male,27,7/21/2011
21137,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),349,Howard St at Mary St,5255,2,1982,Male,27,7/22/2011
21138,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4407,3,1971,Male,29,7/23/2011
21139,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5063,3,1987,Male,29,7/24/2011
21140,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,4931,1,1983,Male,26,7/25/2011
21141,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,1896,2,1978,Male,27,7/26/2011
21142,8 minutes,3,Powell St BART Station (Market St at 4th St),93,4th St at Mission Bay Blvd S,4797,3,1980,Male,29,7/27/2011
21143,4 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,1456,1,1984,Male,26,7/28/2011
21144,3 minutes,16,Steuart St at Market St,9,Broadway at Battery St,2864,2,1984,Male,27,7/29/2011
21145,7 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,1620,2,1989,Male,27,7/30/2011
21146,14 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,6147,3,1977,Female,29,7/31/2011
21147,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,1153,1,1974,Male,26,8/1/2011
21148,6 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5130,1,1969,Female,26,8/2/2011
21149,9 minutes,22,Howard St at Beale St,64,5th St at Brannan St,1517,1,1991,Male,26,8/3/2011
21150,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5247,2,1980,Male,27,8/4/2011
21151,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,3101,2,1985,Male,27,8/5/2011
21152,4 minutes,16,Steuart St at Market St,27,Beale St at Harrison St,1140,3,1977,Male,29,8/6/2011
21153,9 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,55,2,1970,Male,27,8/7/2011
21154,5 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,5497,2,1973,Male,27,8/8/2011
21155,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),345,Hubbell St at 16th St,310,3,1978,Other,29,8/9/2011
21156,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5325,2,1977,Male,27,8/10/2011
21157,10 minutes,22,Howard St at Beale St,350,8th St at Brannan St,4635,2,1988,Female,27,8/11/2011
21158,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5009,3,1978,Male,29,8/12/2011
21159,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,5238,1,1999,Male,26,8/13/2011
21160,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,2351,1,1986,Male,26,8/14/2011
21161,7 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5469,2,1994,Male,27,8/15/2011
21162,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,5328,3,1973,Male,29,8/16/2011
21163,12 minutes,22,Howard St at Beale St,88,11th St at Bryant St,4969,2,1983,Male,27,8/17/2011
21164,4 minutes,5,Powell St BART Station (Market St at 5th St),62,Victoria Manalo Draves Park,5286,2,1984,Male,27,8/18/2011
21165,8 minutes,22,Howard St at Beale St,90,Townsend St at 7th St,4426,3,1991,Female,29,8/19/2011
21166,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,4965,2,1986,Male,27,8/20/2011
21167,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),764,3,1991,Male,29,8/21/2011
21168,7 minutes,22,Howard St at Beale St,349,Howard St at Mary St,3135,2,1987,Male,27,8/22/2011
21169,16 minutes,22,Howard St at Beale St,90,Townsend St at 7th St,5370,2,1988,Female,27,8/23/2011
21170,3 minutes,3,Powell St BART Station (Market St at 4th St),349,Howard St at Mary St,5550,3,1975,Male,29,8/24/2011
21171,3 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5227,2,1977,Male,27,8/25/2011
21172,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,5271,1,1992,Female,26,8/26/2011
21173,10 minutes,22,Howard St at Beale St,90,Townsend St at 7th St,5304,1,1987,Female,26,8/27/2011
21174,4 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4984,2,1986,Male,27,8/28/2011
21175,15 minutes,22,Howard St at Beale St,59,S Van Ness Ave at Market St,5113,2,1979,Female,27,8/29/2011
21176,30 minutes,30,San Francisco Caltrain (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),81,3,1966,Male,29,8/30/2011
21177,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,856,1,1981,Male,26,8/31/2011
21178,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5487,2,1987,Male,27,9/1/2011
21179,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),1308,3,1980,Male,29,9/2/2011
21180,5 minutes,16,Steuart St at Market St,343,Bryant St at 2nd St,4609,1,1972,Male,26,9/3/2011
21181,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),2068,2,1972,Male,27,9/4/2011
21182,10 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),4939,2,1990,Female,27,9/5/2011
21183,13 minutes,16,Steuart St at Market St,104,4th St at 16th St,5340,2,1987,Female,27,9/6/2011
21184,10 minutes,22,Howard St at Beale St,81,Berry St at 4th St,4438,3,1979,Male,29,9/7/2011
21185,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,5496,2,1983,Male,27,9/8/2011
21186,11 minutes,16,Steuart St at Market St,104,4th St at 16th St,4810,3,1962,Female,29,9/9/2011
21187,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,1863,2,1981,Male,27,9/10/2011
21188,13 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,2586,1,1992,Female,26,9/11/2011
21189,9 minutes,22,Howard St at Beale St,77,11th St at Natoma St,4611,2,1985,Male,27,9/12/2011
21190,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,1921,3,1988,Male,29,9/13/2011
21191,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,3158,1,1986,Female,26,9/14/2011
21192,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),1664,3,1986,Male,29,9/15/2011
21193,10 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,3451,2,1980,Female,27,9/16/2011
21194,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),4984,2,1967,Male,27,9/17/2011
21195,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),1896,2,1977,Male,27,9/18/2011
21196,9 minutes,22,Howard St at Beale St,81,Berry St at 4th St,5193,2,1985,Female,27,9/19/2011
21197,4 minutes,22,Howard St at Beale St,9,Broadway at Battery St,5202,2,1983,Male,27,9/20/2011
21198,15 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),707,1,1991,Male,26,9/21/2011
21199,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,1689,1,1962,Male,26,9/22/2011
21200,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,3129,3,1963,Male,29,9/23/2011
21201,19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),97,14th St at Mission St,676,2,1983,Female,27,9/24/2011
21202,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),2821,2,1965,Male,27,9/25/2011
21203,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,5065,2,1991,Male,27,9/26/2011
21204,15 minutes,81,Berry St at 4th St,9,Broadway at Battery St,4962,3,1995,Male,29,9/27/2011
21205,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,3336,3,1971,Male,29,9/28/2011
21206,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5331,1,1977,Male,26,9/29/2011
21207,9 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),2317,2,1988,Male,27,9/30/2011
21208,10 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,498,3,1985,Female,29,10/1/2011
21209,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,5019,3,1965,Male,29,10/2/2011
21210,10 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5487,1,1987,Male,26,10/3/2011
21211,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,1771,2,1987,Male,27,10/4/2011
21212,4 minutes,5,Powell St BART Station (Market St at 5th St),47,4th St at Harrison St,1580,2,1990,Male,27,10/5/2011
21213,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,5355,3,1989,Male,29,10/6/2011
21214,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),349,Howard St at Mary St,4959,1,1979,Male,26,10/7/2011
21215,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),59,S Van Ness Ave at Market St,4717,2,1973,Male,27,10/8/2011
21216,10 minutes,22,Howard St at Beale St,77,11th St at Natoma St,5537,2,1967,Male,27,10/9/2011
21217,10 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,4652,1,1979,Male,26,10/10/2011
21218,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,5569,3,1982,Male,29,10/11/2011
21219,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,5237,2,1990,Female,27,10/12/2011
21220,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,1458,3,1986,Male,29,10/13/2011
21221,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,2907,3,1960,Male,29,10/14/2011
21222,5 minutes,81,Berry St at 4th St,104,4th St at 16th St,2976,1,1995,Female,26,10/15/2011
21223,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,1428,3,1983,Male,29,10/16/2011
21224,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,2168,3,1982,Male,29,10/17/2011
21225,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,5369,2,1985,Male,27,10/18/2011
21226,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5113,2,1965,Male,27,10/19/2011
21227,14 minutes,16,Steuart St at Market St,104,4th St at 16th St,1183,2,1980,Female,27,10/20/2011
21228,1 minutes,30,San Francisco Caltrain (Townsend St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),1148,1,1980,Male,26,10/21/2011
21229,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5331,2,1988,Male,27,10/22/2011
21230,6 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,4426,1,1971,Male,26,10/23/2011
21231,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4741,2,1979,Male,27,10/24/2011
21232,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,3135,2,1988,Male,27,10/25/2011
21233,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,4940,2,1966,Male,27,10/26/2011
21234,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,977,2,1969,Female,27,10/27/2011
21235,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5145,2,1993,Female,27,10/28/2011
21236,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),2821,2,1984,Male,27,10/29/2011
21237,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),43,San Francisco Public Library (Grove St at Hyde St),3299,2,1968,Male,27,10/30/2011
21238,10 minutes,81,Berry St at 4th St,22,Howard St at Beale St,1620,2,1976,Male,27,10/31/2011
21239,11 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5068,2,1980,Male,27,11/1/2011
21240,3 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5286,2,1978,Male,27,11/2/2011
21241,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),1744,1,1973,Male,26,11/3/2011
21242,9 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),5459,2,1970,Male,27,11/4/2011
